camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,critical_flag,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,grade,grade_date
41351040,HUDSON VIEW RESTAURANT,Manhattan,770,WEST  181 STREET,10033,2127810303,American,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.85077220305,-73.937867513019,112,10,026500,1064275,1021760104,MN36,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Z,2025-06-23T00:00:00.000
50053544,KENNEDY FRIED CHICKEN,Bronx,1170,WEBSTER AVENUE,10456,7188806744,Chicken,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.831211386838,-73.910205674727,203,16,014500,2001642,2023940001,BX01,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Z,2025-06-23T00:00:00.000
50128920,KOJI CHICKEN,Manhattan,764,9 AVENUE,10019,6465901170,Korean,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.764243833457,-73.988379567357,104,03,013300,1025192,1010420002,MN15,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Z,2025-06-23T00:00:00.000
41423445,DAE BAK RESTAURANT,Queens,146-06,34 AVENUE,11354,7183580002,Korean,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,55,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.767241895919,-73.820873225947,407,20,115900,4113071,4049960048,QN51,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",,
50106363,HOLE IN THE WALL,Brooklyn,292,BEDFORD AVENUE,11249,9292958361,American,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,44,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.71435459521,-73.961391723247,301,34,055100,3062776,3023927504,BK73,04L,Evidence of mice or live mice in establishment's food or non-food areas.,,
41576328,BO BO KITCHEN CHINESE RESTAURANT,Brooklyn,1601,CORTELYOU ROAD,11226,7184625363,Chinese,2025-06-23T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Critical,67,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.641670856805,-73.963426562559,314,40,051400,3118484,3051470144,BK42,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
50166374,CENTRO PIZZA,Manhattan,1469,2 AVENUE,10075,2129884200,Pizza,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,23,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.77164968757,-73.956293051389,108,05,013400,1044075,1014310021,MN31,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",N,
40513021,BLUE MOUNTAIN RESTAURANT & JERK CENTER,Brooklyn,169597,UTICA AVENUE,,7183382968,Caribbean,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,0,0,,,,,3,,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-23T00:00:00.000
41248529,ROUTE 66 CAFE,Manhattan,858,9 AVENUE,10019,2129777600,American,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,32,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.767048748828,-73.986324927024,104,06,013900,1025446,1010460063,MN15,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
50147638,SUSUKINO RAMEN & SAKE,Manhattan,34,WATER STREET,10004,2128846191,Japanese,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,49,2025-06-29T06:00:14.000,Pre-permit (Operational) / Compliance Inspection,40.703178409441,-74.010625136695,101,01,000900,1077806,1000077501,MN25,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",,
50076740,VIV THAI RESTAURANT,Manhattan,717,9 AVENUE,10019,2125815999,Thai,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,30,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.762712368866,-73.989524163677,104,03,012700,1026607,1010580035,MN15,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",,
50171075,ENCEBOLLADOS 7 POTENCIA,Queens,9423,37TH AVE,11372,7183090455,Spanish,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,22,2025-06-29T06:00:14.000,Pre-permit (Non-operational) / Initial Inspection,40.750963480031,-73.872879312238,403,21,027300,4036171,4014680036,QN28,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,N,
50147638,SUSUKINO RAMEN & SAKE,Manhattan,34,WATER STREET,10004,2128846191,Japanese,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,49,2025-06-29T06:00:14.000,Pre-permit (Operational) / Compliance Inspection,40.703178409441,-74.010625136695,101,01,000900,1077806,1000077501,MN25,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",,
50133266,FRIEND OF A FARMER,Manhattan,68,WEST   71 STREET,10023,5162707961,American,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.776393449323,-73.978534909725,107,06,015700,1028585,1011230061,MN14,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-23T00:00:00.000
50163562,KAFFE LANDSKAP,Manhattan,401,GREENWICH STREET,10013,6465592637,American,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,29,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.720923396703,-74.010021900535,101,01,003900,1002796,1002140003,MN24,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",N,
50106684,FROZEN D LITE,Bronx,200,BAYCHESTER AVENUE,10475,2124330748,Frozen Desserts,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.865905409786,-73.830429747919,210,12,046201,2120098,2051410006,BX13,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
50109770,Burger Man,Manhattan,740,7 AVENUE,10019,3474715496,American,2025-06-23T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Critical,128,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.760362191557,-73.983806706639,105,04,012500,1024778,1010200036,MN17,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",,
40916595,"MRS. FIELDS, PRETZELMAKER",Queens,8801,QUEENS BOULEVARD,11373,7186990780,Bakery Products/Desserts,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,27,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.735142546906,-73.875283920641,404,25,047300,4437281,4018437501,QN29,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Z,2025-06-23T00:00:00.000
41248529,ROUTE 66 CAFE,Manhattan,858,9 AVENUE,10019,2129777600,American,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,32,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.767048748828,-73.986324927024,104,06,013900,1025446,1010460063,MN15,02B,Hot TCS food item not held at or above 140 °F.,,
50001110,OOTOYA,Manhattan,141,WEST   41 STREET,10036,2127040833,Japanese,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,42,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.754749442264,-73.985955689956,105,04,011300,1022574,1009940016,MN17,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",N,
50160996,FLATLANDS BUFFET,Brooklyn,5614,FLATLANDS AVENUE,11234,7187640125,Chinese,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,41,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.62986676946,-73.921977302231,318,46,072000,3215796,3077820025,BK58,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Z,2025-06-23T00:00:00.000
50124769,JADE BAKERY,Brooklyn,6223,8 AVENUE,11220,9178816806,Chinese,2025-06-23T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Not Critical,55,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.634171941302,-74.010913147052,310,38,012000,3141388,3057280001,BK34,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
50106684,FROZEN D LITE,Bronx,200,BAYCHESTER AVENUE,10475,2124330748,Frozen Desserts,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Not Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.865905409786,-73.830429747919,210,12,046201,2120098,2051410006,BX13,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,,
50036199,NOMO SOHO,Manhattan,9,CROSBY STREET,10013,6462186400,Mediterranean,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,67,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.719919249309,-74.000288603281,102,01,004500,1088790,1002330002,MN24,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",,
50099828,E BAR,Manhattan,235,WEST   57 STREET,10019,2128435100,Coffee/Tea,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,19,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.766312541878,-73.981902750705,105,06,013700,1024900,1010297501,MN17,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",,
50106363,HOLE IN THE WALL,Brooklyn,292,BEDFORD AVENUE,11249,9292958361,American,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,44,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.71435459521,-73.961391723247,301,34,055100,3062776,3023927504,BK73,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",,
50109770,Burger Man,Manhattan,740,7 AVENUE,10019,3474715496,American,2025-06-23T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Not Critical,128,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.760362191557,-73.983806706639,105,04,012500,1024778,1010200036,MN17,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
50117824,BLUE STAR PARLOR,Brooklyn,1112,CORTELYOU ROAD,11218,3476616067,Coffee/Tea,2025-06-23T00:00:00.000,Violations were cited in the following area(s).,Critical,34,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.639728837261,-73.967704616691,314,40,052600,3118608,3051540006,BK42,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,,
